,text,target
801431,@DJ_VIC yeah I did I've learnt Feel Good Inc. When you were young. Rock you like a hurricane. And now I'm learning Killing The Name of ,1
801432,"@casual_intruder or how about a I Love Your Blog sign from Harold, that would be cool! ",1
801433,"@iphoneDEVgirl Just curious, why did you suddenly jump on Twitter and then become so active so fast? Greetings from Berlin! ",1
801434,@rodnet  I think #PHP would be much better if they got rid of half of the functions in the language ,1
801435,no more fever! celebrating by getting into twitter! yey! ,1
801436,...cause they're really high and fluffy on the inside  http://twitpic.com/2y487,1
801437,in France tmrw ,1
801438,"@klaris sa bagay, you eat pancakes with bacon naman. haha interesting.. i shall try it. ",1
801439,"So glad to be back, and so glad to have a short week.  ",1
801440,Listening to @chriscornell &quot;scream&quot;! Love it. You really need to get it. Go get up and go now! yes you ,1
801441,I feel all weird and grown up-ish after getting my ... Engagament ring.  It's beautiful. And shiny. Must state at the shiny ...,1
801442,"About to dash again! This is what happens when you sleep all day, you HAVE to party all night. ",1
801443,@midnight_plue thanks Plue ,1
801444,@mozy19 you and me both   go #canucks go!,1
801445,@DrBaher I love that list to tick people off. Actually quite a number I already enjoy from time to time or at least they crossed my mind ,1
801446,Look at what just arrived at the R.AGE office?  - NC http://twitpic.com/2y4c4,1
801447,"@mileycyrus napping, i guess ",1
801448,@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere ,1
801449,@RightGirl Give it a try. Twitter will still be here if you can't. ,1
801450,"@ryanmwilson hmmm,i'll try to help you come up with something ",1
801451,@urbanpinkpixie haha true. Drama is good every once in a while ,1
801452,"Het Tony, isn't you given forename &quot;Anthony&quot;? So that would make you no so cool.....right? TW ",1
801453,@veronica78 good luck on ur law test!  go study now!,1
801454,"supposedly i should be a motel owner, to get an insurance for the same as per some call-center execs.... man i feel rich ",1
801455,@leogaggl 3 would be nice  Outside of TAFE SA for the moment,1
801456,@MrTweet_Alert Would you please email me? I can't seem to get Mr. Tweet to work... Still. What's up with that? Thanks. ,1
801457,@PeterDeeTM how about twittin a LIIIITTLE dean keally hint? ,1
801458,@Chifor cu placere ,1
801459,@dmcar I still wear the bottoms of my trousers rolled ,1
801460,www.twitter.com/Go0seEgg .. add our baby!!! ,1
801461,@Blondilucious LOL exactly!  Too funny you just took me back ,1
801462,"@kelisha Ahh yes, I keep forgetting that my good taste in music is considered a disability amongst engineers.  ",1
801463,Testing out my DSi on this site. It rocks ,1
801464,@Najoo heyyyy miss you too honey  (F),1
801465,"playin some good ol' source, stayin up late, and enjoying spring break ",1
801466,Believe it or not...I'm on vacation (well deserved) from 9th to 24th of April...God save my boss ,1
801467,@pinguino Does this party have a date? ,1
801468,@marge_and_puds YAY!!! im your first follower!! ,1
801469,@hughesforce Love that quote from Plato and am adding it to my notebook of quotes. (i collect quotes.  ) THANK-YOU! ,1
801470,@dhewlett Ignore a mySQL problem until tomorrow? You're definitely still a system admin at heart ,1
801471,Sleepy time with @johnheimkes ,1
801472,@rowanpony And I thought I was cold this morning in 16 deg C weather? Brrr!  ,1
801473,reading fanfiction. possibly going to get myself a piece of toast. ,1
801474,I swear to you the only reason I'm excited for my birthday is because of Erik. I'm so lucky to have him. SO freaking lucky ,1
801475,@Lyanna I couldn't agree more ,1
801476,@Roses_Are_Red yay thx ,1
801477,"Lovely evening, long but productive night - I heart the Reality TV Awards  now sleep?",1
801478,@samandfuzzy I've noticed that. Made me sad because you were tweeting from NEWW. ,1
801479,Or maybe i can -_- Idk i still think twitter is weird but i like the name ,1
801480,rawr!  boredd out of my brain ,1
801481,@surial ,1
801482,"thanks for all the input @ncvbxfgf, @jogabenita,@valtan29, @joeaugustin, @lyrradnahc! keep them arguments coming! ",1
801483,@OfficialPRofOZ just a gentle reminder my dear ,1
801484,My left eye is causing most of the problem. Considering a makeshift eye patch ,1
801485,@mattgalloway heh heh ,1
801486,Hittin' Blackpool Pleasure Beach With Besterzz + Other Besterz + His Mate; Who Aparently has a 10 Pack!! Whaaaat! Serious!? Haha Yeahhh ,1
801487,woop re-birth TODAY! woop woop then doctors. then SLEEP!!!!!!!! todaya will be goood ,1
801488,@wolfman70 Well right now getting ready for work ,1
801489,@chrisjkamrada http://twitpic.com/2xw19 - i would if i was your gf ,1
801490,"@spotonpr Attending a PSFK conference is approx. $400, attending a Submit conference is $800. Reasonable? ",1
801491,"@BlokesLib  hehehe NO, but I can relate to sloppy on these meds ",1
801492,@zukyleigh. That...was beautiful. Please madam..give us some more! ,1
801493,@JMAC777 i like how you real mature bout it. nd they not ya average abc rhymes ,1
801494,"@LuvDaMall yes, bleeding eyes definitely means time for bed LOL night night to you ",1
801495,@ArfanChaudhry  Candles are not ment for a specific gender. Im telling u. U gotta be open to things of life. Don't matter what it is. ,1
801496,@RoyalGuardofOz Thanks hun  *hugs*,1
801497,Morning all. Tuesday....  another two days till long weekend ,1
801498,@emflip we need tweetbook. everyone is on facebook and no one will read my twitters! ,1
801499,@Mike_Greening .Man - you need to get back on the horse. ,1
801500,"ah...another day done...time for bed, gotta do it all over again tomorrow!  Night night ya'll!",1
801501,"@Malunis Ohh! Classics Armada. I'd want the Seekers in that series, or the minicons. ",1
801502,"@TerryFree Yes unfortunately, but did have a day off yesterday and got another on Friday so its a 3 day week ",1
801503,"@ElementsOfJazz Good question, had a bit of a rough day and physically not well but I'm hanging in there and still smiling ",1
801504,@steeltrain that's awesome you guys!!!  support ,1
801505,@knitster totally need to be! Everything breaks or aches too much. Need a new body! ,1
801506,@loveistoartas I love that movie. ,1
801507,Is writing a new song  so sleepy tho! LOL,1
801508,Ok now I am REALLY going 2 bed  Night Tweeps,1
801509,Check out my Blog! LIVE VIDEOS!!!!!!!: The day has come  We got the live videos back from Da.. http://tinyurl.com/chkdxb,1
801510,@hellivina I second that. ,1
801511,"Hey check out my new blog, http://www.examiner.com/x-6143-Chicago-Enneagram-Examiner Learn about the Enneagram to land that great boss! ",1
801512,"@baker_girl Hmmm, sounds like a real dilemma in the baker household ",1
801513,@laurange You better believe it  Don't panic! There's still time!,1
801514,"Another fun time that was worth staying up late on a work night for. Besides, Sushi and Disney's Gargoyles = all kinds of win. ",1
801515,@Jen_Huckdoll I'm headed to bed soon. Maybe.  I miss my west coast time zone days.,1
801516,@ellie1971 *LOL* ... I think this is impossible. Unfortunately!  I wish you having a nice and deep sleep with many beautiful dreams! CU,1
801517,Time for breakfast and then off to work. Going to visit a musical tonight. Looking forward to that ,1
801518,has a new bike   Happy days!,1
801519,"So just started, just seeing what it's all about. ",1
801520,"   man, oh man     (i should punch myself in the head, but im ok with that)",1
801521,watching star world ,1
801522,@heidimontag it was really good... ,1
801523,@KinokuniyaAust YAYYY! I shall have to buy when I come for the City of Glass bookclub thing ,1
801524, &quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead],1
801525,"@jaredleto At the time, I was enjoying a beautiful warm evening in Studio City. ",1
801526,Dear magic cleaning fairies--please come to my house tonight so I will wake up to a pretty home ,1
801527,&quot;Women produce a bonding hormone at the point of climax that causes them to want to cuddle&quot; http://tr.im/imqg - FUN read! tnx @imarriage! ,1
801528,"today was a good day, I love good daysss  wonder what tomorrow is gunna bring!",1
801529,"is eating frozen grapes, in an effort to fill in his desire of sorbet and BTW they taste amazing. @pogosaito got another bushel o bananas ",1
801530,@M2ThaK Lmao ...5$ footlong ...yOu're retarded ,1
801531,"@MistressDragon Ah it's ok, I couldn't think of a nicer way to be corrupted  #blib",1
801532,"@Hibernia1 *hugs*  No need to be sorry, if it helps to talk and get it out, go right ahead, I don't think that is whining at all ",1
801533,@veronica78 I saw that before it got changed. HOT. ,1
801534,@contactnaveen i cant begin to tell you how much i hate IE ,1
801535,all done   time for bed.  buenas noches!!,1
801536,I wanna get stonded and watch this movie again ,1
801537,"@Hetty4Christ yeah, no problem  yw means to me your welcome ;-)",1
801538,"we're growing grass this easter, what have you done?  go green, remember this is our one and only home ",1
801539,"@jreneebuchholz I will have to try that sometime. I like Greek food..uh, well, I like most food. hehe ",1
801540,Having a pleasant convo with my momma boutr hurting people  lol,1
801541,"@danseto Roger that, sir! ",1
801542,woo cubs are 1-0!  ,1
801543,sleepy time  see u in the A.M.,1
801544,I am at work.....going shopping soon ,1
801545,"@h4nn4hhh yes i am, i don't use just becuase &quot;Cyrus&quot; is a popular surname ",1
801546,two new hurley shirts today  jealous?,1
801547,@justis likewise ,1
801548,@nicnina www.tolicesdoorkut.com e ria um pouco ,1
801549,"@bumbers Even though this will be my 3rd SlingPlayer Mobile, but I am as excited as ever ",1
801550,"hmm, I should be sleeping but I'm making some awesome CD mixes ",1
801551,and watching Leon.... ,1
801552,"@maxxiecat you joined twitter to make me happy  besides, my loving family is your family too and we communicate this way, LOL",1
801553,@saad_83 thanks u too ,1
801554,@blackehart Gratz on the film! Very awesome!  Favorite Nazi? Oskar Schindler. ,1
801555,@EivindJ I wish my dentist told me that. ,1
801556,Good sense won. Squeaky clean and off to dream. Goodnight ,1
801557,"@shemah hey Shem, I just watched the trailer of the Transformers 2 over at JPP, with Lucas and he was mesmerized! ",1
801558,herbal essence  smells so good,1
801559,@FRESHselects haha..okay! ,1
801560,@MelanieMerkosky  heres a link to a blog post i made about how to sign up for you and angel http://babyboxes.livejournal.com/123900.html,1
801561,@googeegoo that works  What would you like to do?,1
801562,@edlectronic i love me some ladytron ,1
801563,"@skinnylatte Hiya Chutney Mary, that is a fine avatar ",1
801564,"@nicolerichie Yes i remember, it was an awesome band. Will you be reply ",1
801565,Good morning beautiful people  - coffee &amp; sun ... ,1
801566,Still tryna figure out Twitter. I thought I had it but hold on for me guys ,1
801567,Finally going to bed.. ,1
801568,who wants to go see Matthew Broderick on Broadway with me?! seriously!!! ,1
801569,can't wait for the Hannah Montana Movie. ,1
801570,@vivalanina check out our site for long distance relationship support!   http://www.lovingfromadistance.com/thingsforldrcouplestodo.html,1
801571,@koriannespeaks  your blog is like an addiction for me.,1
801572,Good Morning Twitters!  Do You have a Trouble Tree? This man does  http://bit.ly/Jsxm,1
801573,good night swetdreamss to everyonee   and jared never chat in kyte puff ,1
801574,changing from bhs a1 hl to a1 sl ,1
801575,Deciding if I should call it a night and wake up early to get into the studio. Or if I should just go all night. I like going all night ,1
801576,http://www.last.fm/music/Noise+Boy All Noise Boy music is free until the 24th of May. It will be no worse than worth what you pay ,1
801577,is learning to Tango with D ,1
801578,kisha they cnt get over u til they get out frm under u just remember ur on top ,1
801579,@decryption Two words for you: 'Physical Challenge!' ,1
